SubjectID,WEEK1_EMA_EVENING,WEEK1_PRODUCTIVE,WEEK1_BELONGING,WEEK1_DISCRIMINATION,WEEK1_EMO_DRAINED,WEEK1_TALKSTRESS,WEEK1_LITTLESLEEP,WEEK1_PROFCARES,WEEK1_HOMESICK,WEEK1_EXERCISE,WEEK1_EMA_MORNING,WEEK1_ACTIVITY_ACADEMIC,WEEK1_ACADEMIC_percentage,WEEK1_ACTIVITY_PERSONAL,WEEK1_PERSONAL_percentage,WEEK1_TIRED_AM,WEEK1_DRINK,WEEK1_DRUGS,WEEK1_drinkdrugs_alone,WEEK1_negative_cons,WEEK1_SLEEP,WEEK1_HrsBed_Avg,WEEK1_HrsAsleep_Avg,WEEK1_HrsBed_Weekday_Avg,WEEK1_HrsAsleep_Weekday_Avg,WEEK1_HrsBed_Weekend_Avg,WEEK1_HrsAsleep_Weekend_Avg,WEEK1_TODAY_STRESSFUL,WEEK1_M_STRESS,WEEK1_M_CONTROL,WEEK1_A1_STRESS,WEEK1_A1_CONTROL,WEEK1_A1_SUCCESS_COPING,WEEK1_A2_STRESS,WEEK1_A2_CONTROL,WEEK1_A2_SUCCESS_COPING,WEEK1_E_STRESS,WEEK1_E_CONTROL,WEEK1_E_SUCCESS_COPING,D1_W1_Stress,D2_W1_Stress,D3_W1_Stress,D4_W1_Stress,D5_W1_Stress,D6_W1_Stress,D7_W1_Stress,WEEK1_STRESS,D1_W1_GaveSupport,D2_W1_GaveSupport,D3_W1_GaveSupport,D4_W1_GaveSupport,D5_W1_GaveSupport,D6_W1_GaveSupport,D7_W1_GaveSupport,D1_W1_ReceivedSupport,D2_W1_ReceivedSupport,D3_W1_ReceivedSupport,D4_W1_ReceivedSupport,D5_W1_ReceivedSupport,D6_W1_ReceivedSupport,D7_W1_ReceivedSupport,WEEK1_GaveSupport,WEEK1_ReceivedSupport,WEEK2,WEEK2_PRODUCTIVE,WEEK2_BELONGING,WEEK2_DISCRIMINATION,WEEK2_EMO_DRAINED,WEEK2_TALKSTRESS,WEEK2_LITTLESLEEP,WEEK2_PROFCARES,WEEK2_HOMESICK,WEEK2_EXERCISE,WEEK_2_EMA_MORNING,WEEK2_ACTIVITY_ACADEMIC,WEEK2_ACADEMIC_percentage,WEEK2_ACTIVITY_PERSONAL,WEEK2_PERSONAL_percentage,WEEK2_TIRED_AM,WEEK2_DRINK,WEEK2_DRUGS,WEEK2_drinkdrugs_alone,WEEK2_negative_cons,WEEK2_SLEEP,WEEK2_HrsBed_Avg,WEEK2_HrsAsleep_Avg,WEEK2_HrsBed_Weekday_avg,WEEK2_HrsAsleep_Weekday_avg,WEEK2_HrsBed_Weekend_avg,WEEK2_HrsAsleep_Weekend_avg,WEEK2_TODAY_STRESSFUL,WEEK2_M_STRESS,WEEK2_M_CONTROL,WEEK2_M_SUCCESS_COPING,WEEK2_A1_STRESS,WEEK2_A1_CONTROL,WEEK2_A1_SUCCESS_COPING,WEEK2_A2_STRESS,WEEK2_A2_CONTROL,WEEK2_A2_SUCCESS_COPING,WEEK2_E_STRESS,WEEK2_E_CONTROL,WEEK2_E_SUCCESS_COPING,D1_W2_Stress,D2_W2_Stress,D3_W2_Stress,D4_W2_Stress,D5_W2_Stress,D6_W2_Stress,D7_W2_Stress,WEEK2_STRESS,D1_W2_GaveSupport,D2_W2_GaveSupport,D3_W2_GaveSupport,D4_W2_GaveSupport,D5_W2_GaveSupport,D6_W2_GaveSupport,D7_W2_GaveSupport,D1_W2_ReceivedSupport,D2_W2_ReceivedSupport,D3_W2_ReceivedSupport,D4_W2_ReceivedSupport,D5_W2_ReceivedSupport,D6_W2_ReceivedSupport,D7_W2_ReceivedSupport,WEEK2_GaveSupport,WEEK2_ReceivedSupport,WEEK3,WEEK3_PRODUCTIVE,WEEK3_BELONGING,WEEK3_DISCRIMINATION,WEEK3_EMO_DRAINED,WEEK3_TALKSTRESS,WEEK3_LITTLESLEEP,WEEK3_PROFCARES,WEEK3_HOMESICK,WEEK3_EXERCISE,EMA_MORNING,WEEK3_ACTIVITY_ACADEMIC,WEEK3_ACADEMIC_percentage,WEEK3_ACTIVITY_PERSONAL,WEEK3_PERSONAL_percentage,WEEK3_TIRED_AM,WEEK3_DRINK,WEEK3_DRUGS,WEEK3_drinkdrugs_alone,WEEK3_negative_cons,WEEK3_SLEEP,WEEK3_HrsBed_avg,WEEK3_HrsAsleep_avg,WEEK3_HrsBed_Weekday_avg,WEEK3_HrsAsleep_Weekday_avg,WEEK3_HrsBed_Weekend_avg,WEEK3_HrsAsleep_Weekend_avg,WEEK3_TODAY_STRESSFUL,WEEK3_M_STRESS,WEEK3_M_CONTROL,WEEK3_M_SUCCESS_COPING,WEEK3_A1_STRESS,WEEK3_A1_CONTROL,WEEK3_A1_SUCCESS_COPING,WEEK3_A2_STRESS,WEEK3_A2_CONTROL,WEEK3_A2_SUCCESS_COPING,WEEK3_E_STRESS,WEEK3_E_CONTROL,WEEK3_E_SUCCESS_COPING,D1_W3_Stress,D2_W3_Stress,D3_W3_Stress,D4_W3_Stress,D5_W3_Stress,D6_W3_Stress,D7_W3_Stress,WEEK3_STRESS,D1_W3_GaveSupport,D2_W3_GaveSupport,D3_W3_GaveSupport,D4_W3_GaveSupport,D5_W3_GaveSupport,D6_W3_GaveSupport,D7_W3_GaveSupport,D1_W3_ReceivedSupport,D2_W3_ReceivedSupport,D3_W3_ReceivedSupport,D4_W3_ReceivedSupport,D5_W3_ReceivedSupport,D6_W3_ReceivedSupport,D7_W3_ReceivedSupport,WEEK3_GaveSupport,WEEK3_ReceivedSupport
287, ,1.714285714,4.571428571,1,4,4.571428571,3.714285714,3,3.571428571,32.85714286, ,13,46.42857143,1,3.571428571,1,2,0,0,1, ,7:45:00,7:22:00,8:22:00,7:50:00,6:15:00,6:15:00,2.428571429,2.285714286,2.285714286,2.428571429,2.714285714,1,3,2.428571429,0.714285714,2.571428571,3.857142857,0.857142857,2.75,2,3,1.5,3.25,3,2.5,2.571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7, ,1.857142857,4.714285714,0,4.428571429,5,4.714285714,3,3.857142857,15.71428571, , , ,0,0,2,3,0,0,0, ,7:44:00,7:22:00,7:36:00,7:11:00,8:00:00,7:45:00,1.333333333,1.666666667,1.666666667,0.833333333,2,1.833333333,0.833333333,2.166666667,2.333333333,1,2.285714286,3.285714286,1.142857143,1,1.75,2.25,2,2.333333333,2.25,2.666666667,2.04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7, ,2.333333333,5.166666667,2,4.833333333,5,5,4,3.833333333,15, ,10,35.71428571,1,3.571428571,2,2,0,0,1, ,6:23:00,6:17:00,7:03:00,6:57:00,6:45:00,6:45:00,2,2.571428571,2.142857143,1.714285714,2.714285714,2.428571429,1.714285714,2.5,3,1.25,3,3.833333333,1.5,3,2.75,3,2,2.666666667,2.75,2.666666667,2.708333333,1,1,1,1,1,1,999,1,1,1,1,1,1,999,6,6
116, ,3.666666667,6.833333333,0,2,2,2.666666667,4,1,30, ,0,0,0,0,0.285714286,2,0,0,0, ,7:25:00,7:21:00,7:00:00,7:00:00,8:30:00,8:15:00,0.428571429,0,0,0,0,3.833333333,0,0,4,0,1,4,0,0,0,0,0,0,0,0,999,1,1,1,1,1,1,999,1,1,1,1,1,1,6,6, ,2.666666667,7,0,2,2,2,3.666666667,1, , ,0,0,1,3.571428571,0,1,0,0,0, ,7:42:00,7:17:00,7:12:00,6:36:00,9:00:00,9:00:00,0,0,0,3.571428571,0,0,3.333333333,0,0,3.571428571,0,0.833333333,3.833333333,0,0,0,0,0,0,0,0,0,999,1,1,1,1,1,1,999,1,1,1,1,1,5,6, ,2.714285714,4.285714286,4,2.857142857,3.142857143,3.142857143,3.428571429,1.857142857,14, ,4,14.28571429,0,0,0.285714286,1,1,1,0, ,6:08:00,5:51:00,6:24:00,6:36:00,4:30:00,4:30:00,1.571428571,1.428571429,1.857142857,2.857142857,1.285714286,1.714285714,2,1.428571429,1.857142857,2.285714286,2.142857143,2.857142857,2.285714286,0,1.25,2,2,1.75,2,2,1.571428571,1,0,0,1,1,1,1,1,1,1,1,1,1,1,5,7
221, ,1.166666667,6,0,2,3,2.666666667,4,1,0, ,15,53.57142857,1,3.571428571,1.428571429,0,0,0,0, ,7:25:00,7:20:00,7:35:00,7:29:00,7:00:00,6:57:00,2.285714286,0.142857143,0,0.166666667,0,1.833333333,0.142857143,0,1.714285714,0,1,1.833333333,0,0,0,0,0.75,0,0,0.115384615,999,1,1,0,0,1,0,999,0,0,0,0,0,0,3,0, ,1.666666667,4.5,0,3.333333333,4.5,4.5,3,1,6.666666667, ,14,50,0,0,0.571428571,0,0,0,0, ,7:11:00,7:06:00,7:14:00,7:09:00,7:05:00,7:00:00,2,0.571428571,0,0.571428571,0.285714286,0,0.571428571,0.285714286,0.285714286,0.428571429,0.333333333,1.166666667,0.666666667,0,0.25,0.25,0.333333333,0.75,0.25,0.75,0.37037037,0,0,0,999,0,0,0,1,1,0,999,0,0,0,0,2, ,0.833333333,3.833333333,0,1.833333333,2,2.333333333,3.166666667,1.166666667,0, , , , , ,0.833333333,0,0,0,0, ,8:14:00,8:09:00,7:46:00,7:41:00,9:12:00,9:07:00,2.666666667,0.166666667,0,1.166666667,0.571428571,0,1.142857143,0,0.285714286,0.714285714,0.166666667,1.333333333,0.833333333,0.75,0.333333333,0.25,0,0,0,0.333333333,0.230769231,0,0,0,0,0,0,999,0,0,0,0,0,0,999,0,0
203, ,1.5,3.5,1,2.5,2.333333333,1.666666667,3,1.166666667,11.66666667, ,10,35.71428571,0,0,1,1,2,0,1, ,7:48:00,7:20:00,7:52:00,7:13:00,7:40:00,7:40:00,2.5,1,1.666666667,0.714285714,1.428571429,1.571428571,1.428571429,1.714285714,1.714285714,1.166666667,2,2.166666667,2,2,0.25,0.75,0.75,1,1,1.074074074,999,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0, ,1.5,2.75,1,2.5,2.25,3.25,2.25,1,0, , , ,0,0,1.4,0,5,1,3, ,6:48:00,6:48:00,6:15:00,6:15:00,9:00:00,9:00:00,2.6,0.2,0.6,1,0.333333333,0.666666667,1,0,1,0.5,1,2.75,1.25,0,1,1,0.5,1,0,1,0.428571429,1,999,0,999,0,999,0,1,999,0,999,0,999,0, , , ,2,7,0,3,2,4,2,1,0, , , , , ,0.5,0,2,0,0, ,7:40:00,7:40:00,7:30:00,7:30:00,8:00:00,8:00:00,1.5,0,1,3.5,0.5,1,2.5,0,0,3,0,2,3,0.5, , ,0,0,0, ,0.166666667,999,999,999,999,999,0,999,999,999,999,999,999,0,999, , 
292, ,2.2,6.4,0,3,3.6,3.6,3.4,2,28, ,11,39.28571429,1,3.571428571,1.571428571,4,1,0,3, ,7:24:00,7:19:00,7:52:00,7:45:00,6:15:00,6:15:00,1.571428571,1.571428571,1.857142857,1.571428571,2,2,1.666666667,1.5,2.333333333,1.8,3.6,1.8,1.666666667,1,0.5,2,1.75,2,2,1.64,999,1,999,1,1,1,1,999,1,999,1,1,1,1,5,5, ,2,5.571428571,2,3.285714286,4,4,4,1.428571429,30, ,7,25,1,3.571428571,1.142857143,3,0,0,0, ,8:14:00,7:53:00,8:35:00,8:07:00,7:22:00,7:20:00,1.285714286,1.571428571,1.571428571,1.857142857,1.166666667,1.666666667,1.833333333,0.857142857,1.571428571,1.571428571,1.857142857,3.142857143,2,0.25,1,1.5,1.5,1.75,1.666666667,2,1.37037037,0,1,1,1,0,1,0,1,1,1,1,1,1,0,4,6, ,2.571428571,6.285714286,0,3.857142857,3.714285714,4,4,1.142857143,31.42857143, ,9,32.14285714,0,0,1.285714286,2,1,0,0, ,7:32:00,7:25:00,7:22:00,7:13:00,8:30:00,8:25:00,1.857142857,1.714285714,2.142857143,2.428571429,2.142857143,2.571428571,2.571428571,2.142857143,1.714285714,2.428571429,2.571428571,3.714285714,1.857142857,2,2.25,2,2,2.5,2.25,2,2.142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7
147, ,3.333333333,7,2,1,3.833333333,2.833333333,4.5,1,105, , , ,1,3.571428571,2.166666667,0,0,0,0, ,7:34:00,7:18:00,7:11:00,6:55:00,9:30:00,9:15:00,1.5,0.5,0,0.428571429,0.142857143,2.428571429,0.4,0,2.75,0,1,3,1.666666667,1,0,0,0,0,0,0.333333333,999,1,1,1,1,1,1,999,1,0,1,1,1,1,6,5, ,2.285714286,7,0,2,4.714285714,5,4.571428571,1,55.71428571, ,7,25,0,0,1.285714286,1,0,0,0, ,8:04:00,7:45:00,8:12:00,7:50:00,7:45:00,7:32:00,1.428571429,0,0,2,0,0,2.166666667,0,0,2.571428571,0,0.857142857,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,6,6, ,1.857142857,6.142857143,0,3,4,4.333333333,2.833333333,1.666666667,53.33333333, , , ,0,0,3.4,0,0,0,0, ,7:20:00,7:02:00,7:31:00,7:10:00,7:40:00,7:10:00,2.333333333,0.166666667,0,1.833333333,0,0,2.333333333,0,0,2.142857143,0,1,2.142857143,0.25,0,0,0,0,0,0,0.038461538,0,1,1,999,1,1,1,1,1,1,999,1,0,1,5,5
160, ,3,5.2,0,1.8,2.4,3,3.4,1.2,28, ,8,28.57142857,1,3.571428571,1.142857143,0,0,0,0, ,7:35:00,7:18:00,7:35:00,7:17:00,7:37:00,7:22:00,1.142857143,0.142857143,0,0.285714286,0.428571429,1.857142857,0.142857143,0.142857143,2.142857143,0.6,1.4,1.8,0,0,0,0.25,0.5,0.333333333,0.75,0.269230769,999,1,1,0,1,999,1,999,0,1,0,1,999,0,4,2, ,1.571428571,4.714285714,1,3.142857143,3.571428571,2.857142857,3.285714286,2.142857143,21.42857143, , , ,3,10.71428571,1.833333333,3,0,0,0, ,6:54:00,6:37:00,6:28:00,6:10:00,7:45:00,7:32:00,1.333333333,1.333333333,0.833333333,1.166666667,1.142857143,1.142857143,1.428571429,1.142857143,0.857142857,1.285714286,1.571428571,2.428571429,1.285714286,0,0.5,1,1.5,2.75,2.25,0.75,1.296296296,0,0,1,1,1,0,1,1,1,1,1,1,0,1,4,6, ,1.666666667,5.333333333,0,2.5,2.833333333,2.333333333,3.666666667,1.333333333,11.66666667, ,14,50,1,3.571428571,1.285714286,3,1,0,0, ,7:37:00,7:15:00,7:16:00,6:54:00,7:45:00,7:22:00,1.428571429,0.714285714,1,2,0.833333333,1,1.666666667,0.666666667,0.666666667,1.666666667,1,2.166666667,1.833333333,0,0.333333333,0,0.5,1.75,2,0.666666667,0.8,1,1,999,1,1,1,0,1,1,999,1,1,1,1,5,6
106, ,2.857142857,5.142857143,0,1.714285714,3.285714286,2.714285714,3.142857143,1,45.71428571, ,8,28.57142857,1,3.571428571,1.333333333,1,1,0,0, ,7:43:00,7:18:00,7:49:00,7:19:00,7:15:00,7:15:00,0.666666667,0.142857143,0.166666667,0.333333333,0.5,2.5,0,0.285714286,2.857142857,0.142857143,1.142857143,2.857142857,1,0,0,0,0,0,0,0.148148148,1,1,1,1,0,1,0,0,1,0,0,0,1,0,5,2, ,2,4.5,0,4,4,4,2.5,1,30, , , ,1,3.571428571,0,0,0,0,0, ,6:00:00,5:45:00,6:00:00,5:45:00, , ,0,0,0,0, , , ,0,0.333333333,3,1,1.5,1,2,0, ,0, ,0,0,0.333333333,1,0,999,999,999,999,999,1,0,999,999,999,999,999, , , ,1.714285714,2.714285714,0,3.714285714,5,5,1.285714286,1,15.71428571, , , , , ,2.333333333,0,0,0,0, ,6:27:00,6:12:00,6:51:00,6:36:00, , ,2,1.333333333,1,1.333333333,1.5,2,1.166666667,1.857142857,2.142857143,1.428571429,1.428571429,3.285714286,1.571428571,1.75,2.333333333,1.333333333,1.666666667,1,1,1.75,1.565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157, ,1.6,5.8,0,2.2,2.4,2.8,2.2,1.6,30, ,8,28.57142857,1,3.571428571,2.571428571,0,0,0,0, ,7:31:00,7:16:00,6:34:00,6:21:00,9:52:00,9:35:00,1.285714286,0,0.142857143,0,0.142857143,2.714285714,0,0,3.571428571,0.2,1.2,3.6,0,0,0,0,0,0,0.25,0.038461538,999,0,999,0,0,0,0,999,0,999,0,0,0,0,0,0, ,0.714285714,5.428571429,0,2.857142857,3.428571429,3.142857143,1.714285714,1.285714286,28.57142857, ,15,53.57142857,1,3.571428571,1.857142857,0,0,0,0, ,7:53:00,7:38:00,6:45:00,6:30:00,10:45:00,10:30:00,1,0.142857143,0.142857143,2.857142857,0.428571429,0.571428571,2.428571429,0,0,3.142857143,0.285714286,2.571428571,3.428571429,0,0,0,0,1,0.5,0,0.214285714,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1, ,1.428571429,5.285714286,0,3.285714286,3.428571429,3.571428571,1,1.857142857,22.85714286, ,14,50,1,3.571428571,2.142857143,0,0,0,0, ,7:26:00,7:05:00,7:19:00,6:56:00,8:58:00,8:50:00,1.857142857,0,0,3.142857143,0.428571429,0.285714286,3,0.285714286,0,2.857142857,0.285714286,1,3,0.5,0,0,0,0,0.5,0.75,0.25,1,1,0,1,1,1,1,0,0,0,0,0,1,1,6,2
190, ,1.285714286,4.571428571,2,3.142857143,3.142857143,3.571428571,4,1,67.14285714, ,21,75,0,0,1.714285714,1,0,0,0, ,7:31:00,7:16:00,7:38:00,7:20:00,7:15:00,7:09:00,1.428571429,0.142857143,0.285714286,0.428571429,0.142857143,1.571428571,0.571428571,0.857142857,1.428571429,0.428571429,1.714285714,1.857142857,1,1,0,0,0,0.25,0.5,0.392857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7, ,1.285714286,3.571428571,0,4.428571429,4.142857143,4.428571429,2.142857143,1,48.57142857, ,21,75,0,0,2.428571429,1,0,0,0, ,6:03:00,5:54:00,5:21:00,5:12:00,7:50:00,7:40:00,1.714285714,0.857142857,1.428571429,1.142857143,0.857142857,0.714285714,1.142857143,0.857142857,1,1,1.285714286,2.571428571,1.571428571,0.5,1.5,1,1,0.75,1.25,0.75,0.964285714,0,0,1,1,0,1,1,1,1,1,1,0,0,0,4,4, ,1.333333333,2.5,0,4.833333333,4.333333333,3.666666667,1.333333333,2,38.33333333, ,21,75,0,0,2.714285714,0,0,0,0, ,6:27:00,6:09:00,6:27:00,6:10:00,7:30:00,7:07:00,3.285714286,2.571428571,2.285714286,0.714285714,2.571428571,2.714285714,1.142857143,2.571428571,2.857142857,1.571428571,2.666666667,3.833333333,0.833333333,2.5,3,2.25,3.25,2.5,2.666666667,2,2.592592593,0,0,0,0,1,999,0,0,1,1,0,1,999,0,1,3
342, ,1.666666667,5.5,0,1.5,3.333333333,3,2.666666667,1,43.33333333, ,7,25,0,0,1.428571429,0,0,0,0, ,7:35:00,7:15:00,7:07:00,6:45:00,8:45:00,8:30:00,1,0.142857143,0.428571429,0,0,2.2,0.428571429,0.285714286,2.571428571,0,1.333333333,2.166666667,0.5,0,0.5,0,0.25,0,0,0.16,999,1,0,0,0,0,0,999,0,0,0,0,0,0,1,0, ,2.571428571,6,0,3.285714286,3.571428571,4,3,1,33.33333333, ,7,25,0,0,1.428571429,0,0,0,0, ,6:37:00,6:23:00,6:43:00,6:29:00,6:20:00,6:07:00,0.857142857,0.142857143,0,1.857142857,0.142857143,0.285714286,2,0.333333333,0,1.833333333,0.285714286,1,3,0,0.25,0.25,0.25,0,0.5,0.333333333,0.222222222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1, ,2.142857143,6,0,2,3.857142857,4,3.142857143,1,30, , , ,0,0,2,0,0,0,0, ,6:30:00,6:16:00,6:33:00,6:20:00,7:30:00,7:15:00,1,0.333333333,0.333333333,2.166666667,0,0,2.142857143,0,0,2.428571429,0,1,2.142857143,0.25,0,0,0,0,0,0.25,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103, ,1.5,6.4,0,2.25,3.5,4.75,2,1,12.5, ,6,21.42857143,0,0,2.285714286,1,0,0,1, ,7:41:00,7:15:00,7:27:00,7:04:00,8:15:00,7:42:00,1.571428571,1.142857143,1,1.142857143,0.571428571,1.142857143,0.6,0.6,1.4,1.2,1.6,1.4,1,1.75,0.333333333,1,0.75,1.666666667,0.75,1.041666667,999,1,999,0,999,1,0,999,1,999,0,999,0,0, , , ,1.5,6,0,3,4,4.5,3.5,1,5, , , ,0,0,1.5,1,0,0,0, ,6:43:00,6:28:00,6:58:00,6:38:00,6:00:00,6:00:00,2.25,0.6,0.75,0.25,0.571428571,0.285714286,0.428571429,1,0.25,0.5,1,1.666666667,0.333333333,0,0.333333333,0,0,0.5,1.5,2.25,0.736842105,999,0,999,1,999,999,999,999,0,999,1,999,999,999, , , ,2,5,0,4.25,4,2.75,3.25,2,0, , , ,0,0,2,0,0,0,0, ,6:23:00,5:51:00,6:10:00,5:37:00, , ,2,1.25,0.25,1,0.666666667,0.166666667,0.166666667,0.833333333,0.666666667,0.833333333,1.25,1.5,0.25,1.75,1.666666667,0.666666667,0,0.666666667,0.25,1,0.95,0,0,999,999,1,0,999,0,0,999,999,0,0,999, , 
171, ,1.833333333,4.833333333,0,3.666666667,3.333333333,3.333333333,2.666666667,1.833333333,6.666666667, ,9,32.14285714,0,0,1.833333333,1,0,0,0, ,7:23:00,7:14:00,7:05:00,6:52:00,8:00:00,7:57:00,1.5,1.714285714,1.833333333,2.166666667,1.5,1.333333333,2,2.285714286,2.142857143,1.666666667,3.166666667,2.166666667,2,2,1.75,2.25,1.5,1.75,2,1.884615385,999,1,1,0,0,1,1,999,1,1,1,1,1,1,4,6, ,2.2,5.2,0,3.6,4.4,4.6,2.8,1.4,24, ,21,75,1,3.571428571,1.428571429,0,0,0,0, ,7:49:00,7:36:00,7:23:00,7:08:00,8:55:00,8:47:00,1.857142857,1.714285714,1.857142857,1.285714286,2.285714286,1.714285714,1.714285714,2.2,2,1.4,1.6,3.2,1.2,0.666666667,1.25,2,2.333333333,2.25,2.666666667,2.666666667,1.958333333,0,1,1,1,1,999,999,1,1,1,1,1,999,999,4,5, ,2.666666667,4.666666667,1,3.666666667,4,3.666666667,2.5,1.8,6.666666667, , , ,0,0,2.2,0,0,0,0, ,5:23:00,5:06:00,5:38:00,5:21:00,6:45:00,6:45:00,2.6,2.8,1.8,1.4,3,1.714285714,1.714285714,2.4,1.8,2,2.333333333,3.333333333,2.166666667,2.25,2.75,2.5,2.75,3,2.5,3,2.652173913,0,1,0,0,0,0,999,0,1,0,1,0,1,999,1,3
326, ,2.5,7,4,4,3.833333333,3.833333333,4.166666667,3.333333333,10, ,9,32.14285714,1,3.571428571,2.428571429,0,0,0,0, ,7:35:00,7:14:00,7:37:00,7:20:00,7:30:00,7:00:00,1.714285714,1.571428571,1.428571429,1.333333333,2,2.333333333,1.714285714,2,3.142857143,2,3.333333333,3,0.666666667,1.75,1.75,2,1.75,1.75,1.666666667,1.653846154,999,1,1,1,1,1,1,999,1,1,1,1,1,1,6,6, ,2.25,7,1,3.75,4,4,4,3.25,47.5, , , ,1,3.571428571,0.75,0,0,0,0, ,6:45:00,6:11:00,4:52:00,4:37:00,8:37:00,7:45:00,1.25,0.6,0.75,2,1.6,1,2.8,1.6,1.6,3,2,3,2.75,0,0.5,2,2,1.666666667,2,1.333333333,1.421052632,999,1,999,1,999,1,1,999,1,999,1,999,1,1, , , ,2.833333333,7,1,4.166666667,4.166666667,4.666666667,4.166666667,3.2,0, , , ,1,3.571428571,1.666666667,0,0,0,0, ,10:03:00,8:48:00,9:56:00,8:48:00,8:05:00,7:35:00,2.5,2.333333333,2.166666667,3,2,2.2,2.8,2,2,3,2.5,4.833333333,3,2,2.333333333,2.5,2.5,2.333333333,2,2,2.238095238,1,999,1,1,1,1,1,1,999,1,1,1,1,1,6,6
254, ,1.833333333,3.666666667,0,3,4.166666667,3.666666667,3.166666667,1.333333333,23.33333333, ,10,35.71428571,0,0,2.285714286,1,0,0,0, ,7:41:00,7:14:00,7:43:00,7:16:00,7:37:00,7:10:00,1.285714286,1.142857143,1.428571429,1.142857143,0.714285714,1.285714286,1.142857143,0.857142857,1.142857143,1.166666667,2.333333333,1.333333333,2,1.75,0.5,1.25,0.75,1,1,1.148148148,999,0,0,0,0,0,0,999,0,1,1,1,1,0,0,4, ,1.428571429,3.857142857,0,3.571428571,3.428571429,3.857142857,3,2,15.71428571, ,8,28.57142857,0,0,1.857142857,3,0,0,1, ,7:41:00,7:32:00,7:51:00,7:41:00,7:17:00,7:10:00,1.142857143,0.714285714,1.285714286,1.142857143,0.571428571,1.142857143,0.857142857,0.571428571,0.857142857,1.142857143,0.714285714,2.285714286,1.571428571,0,0.25,1,0.5,1,0.75,1,0.642857143,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2, ,1.857142857,3.714285714,0,3.714285714,4.142857143,4.571428571,3.571428571,2.714285714,0, ,8,28.57142857,0,0,2.142857143,1,0,0,0, ,7:45:00,7:30:00,7:54:00,7:37:00,7:15:00,7:00:00,2.285714286,1.285714286,1.714285714,1.571428571,1.142857143,1.571428571,1.714285714,1,1,2,1.285714286,3.285714286,1.285714286,1.25,1,1,1.25,1.5,1.25,1,1.178571429,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,4
323, ,2.6,6,0,2,3.2,2.8,4,1,28, ,4,14.28571429,2,7.142857143,1.285714286,0,2,0,0, ,7:21:00,7:13:00,7:17:00,7:09:00,7:32:00,7:25:00,2,1,1,0.857142857,0.857142857,2.428571429,1,1,2.333333333,1,2,3,1,1,0.75,1,1,1,1,0.96,1,999,0,0,0,0,999,0,999,0,0,0,0,999,1,0, ,2,5.833333333,0,2.333333333,3.166666667,3,3.833333333,1,8.333333333, ,2,7.142857143,2,7.142857143,1.142857143,4,3,1,1, ,6:25:00,6:22:00,6:42:00,6:40:00,5:45:00,5:37:00,1.142857143,0.714285714,0.714285714,2.428571429,0.6,0.6,2,0.6,0.6,1.6,0.833333333,1.833333333,2.833333333,0,0.25,1,1,1,1,1,0.695652174,1,0,0,0,0,0,999,1,0,0,0,0,0,999,1,1, ,1.833333333,5.833333333,0,2.5,3.5,3.666666667,2,1,23.33333333, , , ,1,3.571428571,1.666666667,2,1,1,0, ,6:56:00,6:51:00,7:25:00,7:21:00,6:35:00,6:35:00,1.666666667,1,1,1.833333333,1.166666667,1.166666667,1.833333333,1.166666667,1,2,1,2,1.333333333,1.5,1,1,1,1,1,1,1.083333333,1,0,0,0,0,0,999,1,0,0,0,0,0,999,1,1
300, ,3,5,1,3.75,4,3.25,4.25,1,55, , , ,0,0,1.666666667,1,0,0,0, ,7:22:00,7:12:00,6:50:00,6:41:00,10:00:00,9:52:00,0.833333333,0.166666667,1,1,1.666666667,1.333333333,0.166666667,1.666666667,1.5,0.75,2.75,2.25,0.5,0.333333333,0.5, ,0,0.75,0.333333333,0.421052632,999,999,1,999,0,1,0,999,999,1,999,0,1,1, , , ,1.5,5.8,3,3.25,4.25,3.75,4,1.75,32.5, , , ,0,0,2.2,1,1,0,0, ,7:37:00,7:22:00,7:37:00,7:22:00, , ,0.8,0.8,0.2,1,0.2,0.6,0.8,0.285714286,0.857142857,1,0,2.6,1.4,0,0.333333333,0.25,0,0.666666667,0.666666667,0.25,0.318181818,0,1,999,999,1,999,1,1,1,999,999,1,999,1, , , ,1.833333333,5.833333333,2,3.5,3.166666667,3.666666667,3.5,1,31.66666667, , , , , ,1.4,0,1,1,0, ,7:47:00,7:35:00,7:40:00,7:26:00,7:25:00,7:20:00,1.2,0.6,1,1.6,0.333333333,0.5,2,0.6,1.4,1.6,0.166666667,2.333333333,1.833333333,0,0,0.666666667,1.333333333,0,0,0.75,0.409090909,0,0,0,999,0,0,1,1,1,1,999,1,0,1,1,5
